"TAKE  PHOTO OF INSIDE THE TOILET","TAKE  PHOTO OF INSIDE THE TOILET (Location Answered) (latitude)","TAKE  PHOTO OF INSIDE THE TOILET (Location Answered) (longitude)","TAKE  PHOTO OF INSIDE THE TOILET (Location Answered - accuracy)","TAKE  PHOTO OF INSIDE THE TOILET (Location Answered - altitude)","TAKE PHOTO OF OUTSIDE THE TOILET/CONTAINMENT ","Perception of the fill level","Condition of the components: Roof - Score Condition","Condition of the components: Wall - Score Condition","Condition of the components: Floor - Score Condition","Condition of the components: Interface - Score Condition","Condition of the components: Substructure/Containment  - Score Condition"
"https://api.mwater.co/v3/images/aa12658514b44b35808a24a25d35de10",-15.4477433,28.2289617,4.90000009536743,1272.3,"https://api.mwater.co/v3/images/487214c104a743259469b65cbea80c22",1,4,4,4,5,4
"https://api.mwater.co/v3/images/c306f11d96154e75a37e808004ac1b63",-15.4477317,28.2296133,4.59999990463256,1275.1,"https://api.mwater.co/v3/images/7d8a941fd2614193a890b7721bf08921",3,4,4,4,4,4
"https://api.mwater.co/v3/images/638dfb4d41b34f15922c9da05a562f4b",-15.4477167,28.2288017,3.90000009536743,1271.2,"https://api.mwater.co/v3/images/21551da937f642428f1dffecc62b24f7",2,4,4,4,4,4
"https://api.mwater.co/v3/images/7878f9bdfff043edaad2ad95670082d1",-15.44834,28.2294233,7.5,1248.8,"https://api.mwater.co/v3/images/9d7598a96c3f4f7fac094d0f3b030b80",4,1,4,4,4,4
"https://api.mwater.co/v3/images/c0f5507c0f5d485f9413167d803851d7",-15.44592,28.2299583,7.40000009536743,1294.3,"https://api.mwater.co/v3/images/7ee81de2e0844492b7b13e198c5d172d",4,4,4,4,4,3
"https://api.mwater.co/v3/images/958746382fa14277a6123ee765db15ed",-15.4477567,28.2292233,4.80000019073486,1278.7,"https://api.mwater.co/v3/images/564e35d8ba254748896a4fed70a390d3",3,1,3,3,3,3
"https://api.mwater.co/v3/images/a78974862b3048bd869e18c33e51919c",-15.4478883,28.228005,5.09999990463256,1256.8,"https://api.mwater.co/v3/images/4362f24af7304b57852b3446004b20b0",3,4,4,4,4,4
"https://api.mwater.co/v3/images/8a99adeb79f441c08418eb4b4a51f3c4",-15.4464033,28.229285,6.59999990463256,1275.7,"https://api.mwater.co/v3/images/ae9d38a76224426e8ea538d889badf61",4,3,3,3,3,3
"https://api.mwater.co/v3/images/a638900a638147f381e9b1d29b1b1160",-15.4466233,28.2298833,4.69999980926513,1268,"https://api.mwater.co/v3/images/cb7b1237fa574c35b8c86f0fc5b20f25",3,1,3,3,3,3
"https://api.mwater.co/v3/images/17f56faaa679406a94655efed523b222 https://api.mwater.co/v3/images/360d6a2838964032b728b7b50847f1be",-15.4474267,28.22881,6.09999990463256,1257,"https://api.mwater.co/v3/images/085a4fc1aa754e98b468653da32679b3",2,4,4,4,4,4
"https://api.mwater.co/v3/images/2dd402aa47bc41af91e3306639e0ad44",-15.44735,28.2283983,4.59999990463256,1267.9,"https://api.mwater.co/v3/images/1a904ba3339a4f3e88707001dd15569b",2,4,4,4,4,4
"https://api.mwater.co/v3/images/6b8db3f1b7b24611adbebf2c061345fc",-15.447235,28.2287233,4.90000009536743,1258.6,"https://api.mwater.co/v3/images/333a26ac47f64f4fa8ebda9130232fc3",4,3,3,3,3,3
"https://api.mwater.co/v3/images/53a5dae347df4c959e2b848d7841d674",-15.4471017,28.2286067,5,1264.9,"https://api.mwater.co/v3/images/0dc21e9b3ffd4120b1dc495eb599ed95",2,3,3,3,3,3
"https://api.mwater.co/v3/images/f77ff7e21af148019832ca71733d6518",-15.445525,28.2295867,10,1284.3,"https://api.mwater.co/v3/images/30d9957afd2f4a138b167fea68083d1e",4,5,5,5,5,5
"https://api.mwater.co/v3/images/95933c8ea2fb4dc69ebbe7afcd4959a7",-15.446565,28.2290717,4.5,1255.9,"https://api.mwater.co/v3/images/a2d395645ecd4941a5df7a3a3b46b9c1",3,3,3,3,3,3
"https://api.mwater.co/v3/images/8a433a0e974144309ca7b583dd45db8d",-15.447185,28.2284267,5,1263.4,"https://api.mwater.co/v3/images/7acf002fa12c4e479a78ab0f45ae7814",NA,3,3,3,3,3
"https://api.mwater.co/v3/images/279cf7ea50fa4aa7acc2de4b8ed49534",-15.44698,28.228535,4.40000009536743,1274.7,"https://api.mwater.co/v3/images/fb6967af95634dc09474bc3366c21dda",3,3,3,3,3,3
"https://api.mwater.co/v3/images/7767b2700f654dcdb3ae8422b171b2e9",-15.446745,28.2287617,4.40000009536743,1268.4,"https://api.mwater.co/v3/images/a871e29709b248579db4f82fff2e064d",3,1,4,4,3,3
"https://api.mwater.co/v3/images/447f57edce6a4031b0889ca63c8359c1",-15.4474817,28.2277167,5.09999990463256,1272.9,"https://api.mwater.co/v3/images/fed84770403541d4a9d7a5b5e9df5534",4,1,4,4,4,4
"https://api.mwater.co/v3/images/d397b996a6cb4d629859113da8cd2cb1",-15.4463,28.2290067,4.80000019073486,1276.6,"https://api.mwater.co/v3/images/141af12b52e944b0ac217b8c2d91929d",3,2,3,3,3,3
"https://api.mwater.co/v3/images/0c520b27caec491484e255b4635245e6",-15.4461017,28.229005,5,1266.6,"https://api.mwater.co/v3/images/ed6187ba11fc4193a92f038736124a98",3,3,3,4,4,4
"https://api.mwater.co/v3/images/c9448ac509a84bd7a20d25379f2c24ee",-15.4468883,28.2288033,4.80000019073486,1269.7,"https://api.mwater.co/v3/images/e0b9e374a08445c2911b8f35305d9b9e",2,1,2,2,2,2
"https://api.mwater.co/v3/images/da7d42d1a30f4a229fd14568283970c0",-15.4467333,28.22873,4.5,1258.8,"https://api.mwater.co/v3/images/b46875c1457d436085cff5a13b10e30f",4,NA,NA,NA,NA,NA
"https://api.mwater.co/v3/images/7dea7085c24a452c870d95636f134bc8",-15.4452167,28.229535,4.90000009536743,1266,"https://api.mwater.co/v3/images/898b824e9f4e411eb310361ce966a402",3,4,4,4,4,4
"https://api.mwater.co/v3/images/a2c515fe1eb24a9e89124f5221442b9f",-15.4471833,28.2289967,5.59999990463256,1251.2,"https://api.mwater.co/v3/images/6b530b26d7ac4af4b3ec1b1c12fc8731",3,5,5,4,4,5
"https://api.mwater.co/v3/images/b4f12015345c4d2fa6a5023deaf9a078",-15.4462183,28.22859,4.59999990463256,1284.4,"https://api.mwater.co/v3/images/a286b6f353b34134a8cd6f87b9782f2f",3,4,4,4,4,4
"https://api.mwater.co/v3/images/ed4a9e3f6ed44eb18364bb1d1ddeddee",-15.446025,28.2279617,4.5,1273.2,"https://api.mwater.co/v3/images/368898147fe14332a5eec7ff28d2d561",NA,4,4,4,4,4
"https://api.mwater.co/v3/images/59f42196bb2947539ca0fce895d25f0e",-15.44604,28.2284467,4.69999980926513,1246.2,"https://api.mwater.co/v3/images/ce9bc6c7dfbc48fdb1fe28bfac5589a0",2,4,4,4,4,4
"https://api.mwater.co/v3/images/938911cd5c3c4f72936ca88b6d230df4",-15.44709,28.2288867,5.59999990463256,1252.9,"https://api.mwater.co/v3/images/92e5e0fe24c94b3d8b599cf58d1175d2",3,4,1,4,4,4
"https://api.mwater.co/v3/images/57f0cc2932634b1dae89691dbfc20cee",-15.446065,28.229535,4.90000009536743,1266.3,"https://api.mwater.co/v3/images/6172b7438ed6487a876d1f7de7ee1c3e",3,3,3,3,3,3
"https://api.mwater.co/v3/images/b04c41d7c291430aa314536b6bc9b7ec",-15.4471183,28.2281117,4.80000019073486,1269.3,"https://api.mwater.co/v3/images/6f15de213f534293bbf9ad5545814e5d",3,4,4,4,4,4
"https://api.mwater.co/v3/images/25ad75d7100e4512a05094b3b74feaea",-15.4475333,28.22914,4.5,1267,"https://api.mwater.co/v3/images/61950d088b1a40159feb08981f9e6332",3,5,5,5,5,5
"https://api.mwater.co/v3/images/4c217de10c354755b7c154f5f85d9145 https://api.mwater.co/v3/images/950c737c76e445ff8d811b4ce5fbf011",-15.4455717,28.2285717,4.90000009536743,1271.3,"https://api.mwater.co/v3/images/b13acea62d894e70b73709fb907edcba",3,4,5,4,4,4
"https://api.mwater.co/v3/images/3e786c381f9f462d97e0f015d2a637b3",NA,NA,NA,NA,"https://api.mwater.co/v3/images/8d86bb213cfb4cc0b06c7ffa46682bd5",2,4,4,4,4,4
"https://api.mwater.co/v3/images/c0a03a59d6574e0fafe67971ae6c008d",-15.445885,28.2283617,5,1262.9,"https://api.mwater.co/v3/images/7cf8294c0ef44058acb1bb925d17c2e5",2,1,3,3,3,3
"https://api.mwater.co/v3/images/a2a42b7209174990a4273caca4a7cb74",-15.44546,28.2290017,4.5,1266.4,"https://api.mwater.co/v3/images/4d1e5dd669694461874b1a6757ed4248",3,1,3,3,3,3
"https://api.mwater.co/v3/images/c81ce3c3a7c1483489e5a91e1e5a1b00",-15.44518,28.2286717,4.80000019073486,1269.4,"https://api.mwater.co/v3/images/8e369f4efd7241b296d2635ccab0c17f",3,1,3,3,3,3
"https://api.mwater.co/v3/images/7855fc884c0444f8acbda0dbc5b44954",-15.44547,28.22904,5.90000009536743,1267.9,"https://api.mwater.co/v3/images/e9993c0ab9e94a2cbf9ad50858a64d6b",3,4,4,4,3,4
"https://api.mwater.co/v3/images/21d3532a1f0a47f2965fb02e42fd07ca",-15.4452867,28.2278033,4.90000009536743,1285.3,"https://api.mwater.co/v3/images/687c33016c124b24b70dd7c1fb62876f",NA,1,5,5,5,5
"https://api.mwater.co/v3/images/cc59a335bf3246139fdd9693c0b0113c https://api.mwater.co/v3/images/a103a7785e0a42b3bb3273b89930c838",-15.44519,28.2282183,3.90000009536743,1262.5,"https://api.mwater.co/v3/images/8732015c6ee54b70ab86948a54b02582",2,4,4,4,4,4
"https://api.mwater.co/v3/images/e6ebaa8543c240eba399a0489959f48a",-15.44757,28.2292067,5.59999990463256,1283.1,"https://api.mwater.co/v3/images/8387806c017441488ef3bf7e355c1069",3,5,5,4,4,5
"https://api.mwater.co/v3/images/d1cf3f0233514ea68ae60098d9d36769",-15.4461117,28.22924,5.09999990463256,1271.3,"https://api.mwater.co/v3/images/3be0cbaa52434e0d96acd839a479e5dc",3,2,3,4,4,4
"https://api.mwater.co/v3/images/f028b23bcf52439ab04a339bd9e667f8",-15.44513,28.227785,6.80000019073486,1280.5,"https://api.mwater.co/v3/images/03aaea6af2584de58eca33240a368d70",3,4,4,4,4,4
"https://api.mwater.co/v3/images/49d9214774ae4c568738c327b0d383af",-15.44549,28.228415,4.59999990463256,1270.2,"https://api.mwater.co/v3/images/cfd429232e514ac388971d05d995534b",3,4,4,4,4,4
"https://api.mwater.co/v3/images/b4660106a18e497da9d1f89f40023311",-15.4449167,28.2280833,3.90000009536743,1244.8,"https://api.mwater.co/v3/images/c3a4bcc14baf4e538eb56c22c0366ca8",2,4,4,4,4,4
"https://api.mwater.co/v3/images/5726ab1aab674a67af36c96e71cb3bc8",-15.4468833,28.2277183,4.90000009536743,1279.6,"https://api.mwater.co/v3/images/dffbe1f34e714ed7bfcfa64fe6d124be",4,5,5,5,5,4
"https://api.mwater.co/v3/images/e8984dcb398943ff8a923e65285f026f",-15.445685,28.2290883,4.5,1250.4,"https://api.mwater.co/v3/images/8dc1a7b989374fbc8d641c2785ac0fab",3,1,2,2,2,2
"https://api.mwater.co/v3/images/b58aecded17b44c1b9c1242aeef134dd",-15.4450033,28.2285233,9.80000019073486,1274.7,"https://api.mwater.co/v3/images/5186bfc7cda74cc5807646cce9956ea8",3,1,3,3,3,3
"https://api.mwater.co/v3/images/c3041dbb59134a1e9be3c17d0eabc891",-15.4445867,28.22749,5.90000009536743,1281.3,"https://api.mwater.co/v3/images/fa62088ec0d74c578a0f009b0bfa1b96",3,4,4,4,4,4
"https://api.mwater.co/v3/images/6b26ede18e5d475e9cec650a45c3e72b",-15.4446917,28.228055,3.90000009536743,1263.8,"https://api.mwater.co/v3/images/a69c862a853548b7994af6d8ae310e64",2,4,4,4,4,4
"https://api.mwater.co/v3/images/d3213f7e848a474d9b39421f1717a21a",-15.4453783,28.228385,4.90000009536743,1263.1,"https://api.mwater.co/v3/images/6b0ff58360b947c891b434d42aea2d1c",4,3,3,3,3,3
"https://api.mwater.co/v3/images/91556256e4bc4305904897ad6ae37f63",-15.4467417,28.2276483,4.59999990463256,1281.3,"https://api.mwater.co/v3/images/d579aa49a298416990d8a163f6336d6a",4,4,4,4,4,4
"https://api.mwater.co/v3/images/def07749b48e406c8c050ad478aeb9bb",-15.4445217,28.228075,3.90000009536743,1264.6,"https://api.mwater.co/v3/images/a65cef35b77b4890bbd5ad06b1d65199",3,1,1,1,1,1
"https://api.mwater.co/v3/images/06c36e503bd54979a924bb4465e0b334 https://api.mwater.co/v3/images/92f356fcb52a411383c81cbe689ec151",-15.4458633,28.2292367,4.5,1266.4,"https://api.mwater.co/v3/images/a8c568338042431eb8ded16f1bc52ff5",3,3,3,4,4,3
"https://api.mwater.co/v3/images/5277b89804714936b31996d9daf8df5e",-15.4444917,28.22813,4.69999980926513,1270,"https://api.mwater.co/v3/images/bfa507ce9f2a43959dcffedf60d209d7",3,4,4,4,4,4
"https://api.mwater.co/v3/images/feea1220ec4b4928b75426ae0f36c0f4",-15.4445067,28.228585,5.90000009536743,1265.7,"https://api.mwater.co/v3/images/10cb80caa4374c558b5223ac7d4643da",3,4,3,4,4,4
"https://api.mwater.co/v3/images/4b7484d7cd60405f80a29aceed9b86c0",-15.4444833,28.2275533,4.59999990463256,1281.7,"https://api.mwater.co/v3/images/491637575beb4e66b984a94c564fdb3e",3,4,4,4,4,4
"https://api.mwater.co/v3/images/b21c4eb866cf43c49fe9a53cd5d75084",-15.4451667,28.229355,5.40000009536743,1274.1,"https://api.mwater.co/v3/images/2a799b61103746f1b185d85c7a30bb0d",3,5,4,4,4,4
"https://api.mwater.co/v3/images/cdfd0787c1564ed59abdb5f7000842a0",-15.4451183,28.2289,8.5,1265.7,"https://api.mwater.co/v3/images/fb39bd18a2974b6183bf20fe47360a6c",3,2,2,2,2,2
"https://api.mwater.co/v3/images/417d54b655fd4d97916836e73f5225c9",-15.44514,28.228935,9.60000038146972,1262.5,"https://api.mwater.co/v3/images/8a6fc25c29954e319f573fb72bc4725d",3,1,4,4,4,4
"https://api.mwater.co/v3/images/d482e89919c04f908354b0e321e01a73",-15.446225,28.2294333,4.40000009536743,1289.4,"https://api.mwater.co/v3/images/0dd0a6dd13274549b4115f8dcd5c6609",3,3,4,4,3,3
"https://api.mwater.co/v3/images/9413915f86f8406b804e980728beca29",-15.4443017,28.2280083,5.19999980926513,1270.4,"https://api.mwater.co/v3/images/417ec6c9357540ed8d86b59a8cc61471",3,1,1,3,1,1
"https://api.mwater.co/v3/images/be23739f926e4b3c9c6377a0f3d33093",-15.44484,28.2293083,4.80000019073486,1277.9,"https://api.mwater.co/v3/images/7118e570553449819f1f49973e94ea82",3,4,4,4,4,4
"https://api.mwater.co/v3/images/a21792d962004ba48e1a97e0ae315292",-15.444165,28.2273983,4.90000009536743,1281.8,"https://api.mwater.co/v3/images/1cfebc19aef144d0bc130a025319c672",4,4,4,4,4,4
"https://api.mwater.co/v3/images/b2b388cdf2384c4e9b7d622f4b9d8eb5",-15.444385,28.22868,4.30000019073486,1254,"https://api.mwater.co/v3/images/4a216684c49543e6882c9b54d01f8319",2,1,2,2,2,2
"https://api.mwater.co/v3/images/162adb08cf97417e803815448da2163c",-15.4464133,28.228045,4.59999990463256,1271.5,"https://api.mwater.co/v3/images/b89344fa54e1416fafc4136c89ac3275",3,4,4,4,4,4
"https://api.mwater.co/v3/images/98c19dedaac543f4a655f95c6411c5f5",-15.4451167,28.229565,4.59999990463256,1179.7,"https://api.mwater.co/v3/images/1e5274d60df843efa5b83d35a4b70940",3,4,4,4,4,4
"https://api.mwater.co/v3/images/1169945f6b8a415490230d890a0848cf",-15.4442017,28.2289017,4.80000019073486,1286.9,"https://api.mwater.co/v3/images/e27f65ea75144876ba66db6be2c6ba2e",3,4,4,4,4,4
"https://api.mwater.co/v3/images/6d09d88c42c949c189806ded7f3f6a1b",-15.4441883,28.22813,4.30000019073486,1260.4,"https://api.mwater.co/v3/images/f0f057d9ef1c43d4beac27e18de1a1fa",3,4,4,4,4,4
"https://api.mwater.co/v3/images/c521fddca3424b76a9145fb0c416e8cd",-15.4443167,28.228685,4.80000019073486,1279.6,"https://api.mwater.co/v3/images/7e3e083d16c74411a7224849eed20b2c",4,1,4,4,4,4
"https://api.mwater.co/v3/images/6f616ebfa74b4ccda1b80672f4f5a232",-15.4448033,28.2289017,4.80000019073486,1273.1,"https://api.mwater.co/v3/images/41a10236e24d47fca672249057cd3042",2,3,3,3,3,3
"https://api.mwater.co/v3/images/24e0bbed8ebd4a6aac9c9b67bedf29ae",-15.4450417,28.2295667,5,1180.2,"https://api.mwater.co/v3/images/c75784eff3c74cac94084acb5ba2755d",2,4,4,4,4,4
"https://api.mwater.co/v3/images/95db3e501c8940f28b469fa5241555fa",-15.444215,28.2289317,4.69999980926513,1287,"https://api.mwater.co/v3/images/e54caf9e622c4848a1a6fc23daa046f9",3,4,4,4,4,4
"https://api.mwater.co/v3/images/42b7fdcc65d0421395435b83daef5704 https://api.mwater.co/v3/images/6afe12bb0f074e10bb938c36bc685564",-15.4440667,28.2278317,4.80000019073486,1255,"https://api.mwater.co/v3/images/4b6d472035cc45e5a1bcaef8eb5dbd87",2,4,4,4,4,4
"https://api.mwater.co/v3/images/eff0065b449f436191f440416b5967a1",-15.4440133,28.2275533,4.90000009536743,1320.1,"https://api.mwater.co/v3/images/d807001561a2478a92f97288e338e60e",NA,4,4,4,4,4
"https://api.mwater.co/v3/images/ad89d742859c438284650721ce08e1a4",-15.4442767,28.228505,5.69999980926513,1265.8,"https://api.mwater.co/v3/images/50756550150243c0a49b4dddac7422e8",2,1,2,2,2,2
"https://api.mwater.co/v3/images/0e83440dd9d042c085261c947bfae4d0",-15.44422,28.22874,3.09999990463256,1278.3,"https://api.mwater.co/v3/images/813b31f8820e4899874aac8c0d9782d3",4,1,4,4,4,4
"https://api.mwater.co/v3/images/3067f716abb7474282c670040b19c8d3",-15.4462867,28.2279467,4.80000019073486,1275.7,"https://api.mwater.co/v3/images/99cea732f02f470887b82cd71d7b3f09",3,4,4,4,4,4
"https://api.mwater.co/v3/images/32b7eb55e09a4c62ad63c1dd3e628a52",-15.4441017,28.2288917,3.90000009536743,1287.4,"https://api.mwater.co/v3/images/c9edd7bcf96245b780c7820e1f0a2d5a",3,4,4,4,4,4
"https://api.mwater.co/v3/images/740a9c14b5864f8082cd37c735470ba3",-15.4435767,28.228785,4.5,1268.7,"https://api.mwater.co/v3/images/16387be7d0824b4998bf069adfe5d26b",3,3,4,4,4,4
"https://api.mwater.co/v3/images/1343343c9bd4463ca310880247135918",-15.443735,28.2288067,4.90000009536743,1279.3,"https://api.mwater.co/v3/images/eb54096e77624eb5aba1d4a11893986c",4,4,4,4,4,4
"https://api.mwater.co/v3/images/46b21c3b391447e586969ff5873dacd5",-15.44382,28.22857,3.90000009536743,1270.8,"https://api.mwater.co/v3/images/31b9657536a94428a5f89c2d487ba1a9",3,4,4,4,4,4
"https://api.mwater.co/v3/images/4697d13930e9400d85cbeca53cc34fa1",-15.44357,28.227525,4.40000009536743,1316.9,"https://api.mwater.co/v3/images/da3e72b364694ff8b0ec9f86295dd436",2,4,4,4,4,4
"https://api.mwater.co/v3/images/4c35ebfdf7a4401ebafe44c644407678",-15.443975,28.2289217,4.69999980926513,1263.8,"https://api.mwater.co/v3/images/73695c2a2c7e432985ee45b9bea7d353",3,4,4,4,4,4
"https://api.mwater.co/v3/images/a342b31f190a4d409ad3e335d4ce188a",-15.4462617,28.2275517,5,1264.6,"https://api.mwater.co/v3/images/60f43e7902324f2085cf46f9c44cd68b",3,4,4,4,4,4
"https://api.mwater.co/v3/images/2359285d10924e38891e509a6ad27941",-15.4448433,28.22942,4.5,1260.8,"https://api.mwater.co/v3/images/5c1ebc654de44d019762c1f3162de84a",3,4,4,4,4,4
"https://api.mwater.co/v3/images/dbed0a5ac1f24252ae38315295cf95bd",-15.4436017,28.22862,4.90000009536743,1263.4,"https://api.mwater.co/v3/images/a1aa296ffb7d4b9daf3dac5dfb953867",3,3,3,3,3,3
"https://api.mwater.co/v3/images/8f6bb4a86367486c853a3dd6b0b0a720",-15.4433617,28.2286817,4.59999990463256,1263.9,"https://api.mwater.co/v3/images/9ab2e50f08dd48b2b38a388af4e04bf1",NA,3,3,4,4,4
"https://api.mwater.co/v3/images/e6f5a88358c64f88afc6be00ec1ea01b",-15.4427667,28.2284317,4.19999980926513,1279.6,"https://api.mwater.co/v3/images/a925d49f22ac43a8b926e4f524e0cc90",2,5,5,5,5,5
"https://api.mwater.co/v3/images/502771efd1ce4eebae5e8607d01f5fb7",-15.4431267,28.2283283,4.80000019073486,1276.5,"https://api.mwater.co/v3/images/d32c263435b2414c9ff716b309568ab2",4,5,5,5,5,5
"https://api.mwater.co/v3/images/f93d59978edb47d5881056d7960d7831",-15.443035,28.2280283,4.80000019073486,1272.8,"https://api.mwater.co/v3/images/10225f58d90542e684e8dd3d50813d31",4,4,4,4,4,4
"https://api.mwater.co/v3/images/2a9d3d46e5514e02bcb5bed58bcf57eb",-15.4460167,28.2278683,5.30000019073486,1285.2,"https://api.mwater.co/v3/images/5bd37640d9a146b7951c6a010f80db25",3,4,4,4,4,4
"https://api.mwater.co/v3/images/72662d891a4e410d97c5e87603519e0f",-15.4429883,28.2287233,4.59999990463256,1249.5,"https://api.mwater.co/v3/images/ab6bedcc07884f85a54caeb72f564aec",3,3,4,3,4,4
"https://api.mwater.co/v3/images/68b454f41b1d4a939f503a4d3f2abc45",-15.4441667,28.2292017,4.69999980926513,1274.7,"https://api.mwater.co/v3/images/ae0bd62bc46049f2b7e18c1c53d45081",3,1,4,4,4,4
"https://api.mwater.co/v3/images/bccbf0758ace48f3a2893a66d05fac3e",-15.4419367,28.22781,4.69999980926513,1283.3,"https://api.mwater.co/v3/images/301f1d4df07c41e0b6c78df8b7bb09e5",4,4,4,4,5,4
"https://api.mwater.co/v3/images/327534a497f14ee9b36a296c4158bd5a",-15.441795,28.2280067,4.40000009536743,1261,"https://api.mwater.co/v3/images/c71eb371aa8b480781ce25475dff68e4",2,4,4,4,4,4
"https://api.mwater.co/v3/images/f6e1afe013854637bcc09c86f64bc0f5",-15.4428367,28.2287433,4.80000019073486,1254.4,"https://api.mwater.co/v3/images/fa4626cb7bc64ac3a2fcc7634d3028bb",3,3,3,3,4,5
"https://api.mwater.co/v3/images/bdcfa3aab7a143c3bef53fa42414ffff",-15.44175,28.22768,5.5,1243,"https://api.mwater.co/v3/images/45cb1e4a83ed4b63964c8c365136f2ed",3,5,5,5,5,5
"https://api.mwater.co/v3/images/2837e06b954e4eb0a149793f4178d35b",-15.4423417,28.227775,4.69999980926513,1261.2,"https://api.mwater.co/v3/images/5c341664c45b449a870830592de4e97f",3,4,4,4,4,4
"https://api.mwater.co/v3/images/b087bfafdb054093b3a9cf7f10b50a12",-15.4460067,28.2273133,5.09999990463256,1273,"https://api.mwater.co/v3/images/df9d66708b404da1be3f34679f345c1c",4,1,4,4,4,4
"https://api.mwater.co/v3/images/16b12ecadad64f6ebb362eb7bc673c2e",-15.4413833,28.22759,4.69999980926513,1289.1,"https://api.mwater.co/v3/images/d41e7c1018474a84a3a07e79ce54e5de",3,1,3,3,3,3
"https://api.mwater.co/v3/images/b713e60a02c14f998d4b223864b14118",-15.4414167,28.2272167,5.40000009536743,1286.2,"https://api.mwater.co/v3/images/de5fef4ada744ef4a47b9ad99394b3e9",3,1,4,4,4,4
"https://api.mwater.co/v3/images/971143eaaa504307b398eb1157c11672",-15.4435333,28.22898,5.19999980926513,1288.7,"https://api.mwater.co/v3/images/afeb87d174df4051ab3caa49f42dd206",3,4,4,4,4,4
"https://api.mwater.co/v3/images/b4f5d122183c4421af2b63cac615c525",-15.4424483,28.2280133,4.69999980926513,1279.2,"https://api.mwater.co/v3/images/226d908d62724762b3cb59ff3fcb30b5",4,5,5,5,5,5
"https://api.mwater.co/v3/images/7b52651a090f410ca960cd09a5444090",-15.4410033,28.2277883,3.90000009536743,1272.8,"https://api.mwater.co/v3/images/868cc9505f1b433792d06da67b917124",2,5,4,4,4,4
"https://api.mwater.co/v3/images/df92919f37f74a2585e333681aefce81",-15.44157,28.228175,4.59999990463256,1269.6,"https://api.mwater.co/v3/images/b499e745800a4f948ea8310761e3ad1a",3,4,4,4,4,4
"https://api.mwater.co/v3/images/b81b24cc2d0444348889f1b907a124c2",-15.4417317,28.2276517,4.5,1261.1,"https://api.mwater.co/v3/images/7bde85a2cddd4320a8d144366735ab07",3,5,5,5,5,5
"https://api.mwater.co/v3/images/38162e6926de44f08b7094d1b30a54d2",-15.4411767,28.22739,5,1284.6,"https://api.mwater.co/v3/images/f4f7db2b9e2b4113b54bc0fd42e95cde",4,4,4,4,4,4
"https://api.mwater.co/v3/images/13fd29b3baea4f84a4cc78f2e1fb1178",-15.443465,28.22892,4.59999990463256,1291.1,"https://api.mwater.co/v3/images/7f5135b12f2849138153cbe1260faeca",3,1,3,3,3,3
"https://api.mwater.co/v3/images/1c440b5322d34498ae002ce3a18ed516",-15.44595,28.2275067,4.90000009536743,1272.1,"https://api.mwater.co/v3/images/f48c5f14b12549cea62055cbe90a7867",4,5,5,5,5,5
"https://api.mwater.co/v3/images/87313d4e1edb4740b6a491c41ad44acd",-15.4413733,28.2273117,4.5,1282.1,"https://api.mwater.co/v3/images/1c4243a06ef543f0a67de2376bd456f3",4,4,4,4,3,3
"https://api.mwater.co/v3/images/a18c4abd5bf54cf7ab4e73741f6a49f2",-15.4413433,28.22738,5.59999990463256,1282.4,"https://api.mwater.co/v3/images/b85db77459314a5e9c56a6354dfaf724",2,1,1,4,4,3
"https://api.mwater.co/v3/images/335c2c8c26394fb0af94e99f1def6286",-15.44556,28.2274083,6.30000019073486,1274.8,"https://api.mwater.co/v3/images/1250aab4ddcc45578222cd80b67579bd",4,1,3,3,4,4
"https://api.mwater.co/v3/images/2c4bf512ae524452961596d4db8fb95c",-15.44515,28.2274767,4.5,1264.7,"https://api.mwater.co/v3/images/d9bf4ffd200b4e92b794a44c6dbff30f",3,1,3,3,3,3
"https://api.mwater.co/v3/images/be37af7da20c41e6963e6b7f9cb82666",-15.4409667,28.22692,6,1284.4,"https://api.mwater.co/v3/images/f4359def0d174c68a422a49a84ec484b",3,1,1,4,4,3
"https://api.mwater.co/v3/images/459dbabe714641a18558039b085fcd99 https://api.mwater.co/v3/images/765bbbd7969742b19ef595cb1191df4f",-15.4445183,28.2272583,4.90000009536743,1264.4,"https://api.mwater.co/v3/images/92d039f446994ed99c07098a61575302",3,4,4,4,4,4
"https://api.mwater.co/v3/images/c493b3307c0248b783b82d117f56d01b",-15.4412317,28.2267667,4.19999980926513,1270.5,"https://api.mwater.co/v3/images/bb4d38b45205496e8ea5efa9f1e0668f",3,4,4,4,3,3
"https://api.mwater.co/v3/images/668f44a94aab4d1ca35ead14dad1d7a1",-15.440515,28.2284883,4.90000009536743,1272.6,"https://api.mwater.co/v3/images/12ce2e282c734ac3aca8a130e35b540a",2,1,4,4,4,4
"https://api.mwater.co/v3/images/aad765a71aee423f92b66db108d4b6f0",-15.4418367,28.2268667,4.40000009536743,1270.6,"https://api.mwater.co/v3/images/e162622a0f564f5ea178fc80c5e84580",4,1,4,4,3,3
"https://api.mwater.co/v3/images/3f98aab937fc4e66a334d14084525afb",-15.440555,28.2287583,4.69999980926513,1285.6,"https://api.mwater.co/v3/images/39858c0774284618a943b9739fd0c542",2,1,4,4,4,4
"https://api.mwater.co/v3/images/06a2d98e8f11467e8f4e47893ce051c5",-15.4417817,28.22684,4.40000009536743,1282.2,"https://api.mwater.co/v3/images/f84b7867943d4d2e89528018c4db98b3",3,4,4,4,4,4
